keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
fauci,2020-07-31 07:54:02,5sos_Vampsjrt1d,https://twitter.com/5sos_Vampsjrt1d,https://twitter.com/i/web/status/1288956039380033538,RT @toddeherman: I try VERY hard to focus on policies. Fauci IS the policy; I regard him as a con artist. He knows:  Masks do nothing; he d…,,
fauci,2020-08-03 08:44:53,LuminousLaurenM,https://twitter.com/LuminousLaurenM,https://twitter.com/i/web/status/1290056002151186434,@cabbobby @RonBrownstein @naturefineart Then when Fauci had more information and changed his advice....did you change your behavior? You must remember that this virus is BRAND NEW and we took the information as we got it. COVID-19 is insidious and we are still in the process of figuring it out. Please wear a mask. 🌻,,
reasons,2020-07-28 08:34:44,vikyvass,https://twitter.com/vikyvass,https://twitter.com/i/web/status/1287879118994853889,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
reasons,2020-07-28 07:57:31,PJAYQuijada,https://twitter.com/PJAYQuijada,https://twitter.com/i/web/status/1287869752568770563,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
reasons,2020-07-28 08:06:30,RobBrown86,https://twitter.com/RobBrown86,https://twitter.com/i/web/status/1287872014460399617,RT @brittlestar: REASONS TO NOT WEAR A FACE MASK https://t.co/Ah75mzSF24,,
reasons,2020-07-28 08:49:02,lissajamal_,https://twitter.com/lissajamal_,https://twitter.com/i/web/status/1287882720052314112,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
reasons,2020-07-28 07:46:17,azilahanim,https://twitter.com/azilahanim,https://twitter.com/i/web/status/1287866925842743296,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
reasons,2020-07-28 08:39:11,fonseca_ric,https://twitter.com/fonseca_ric,https://twitter.com/i/web/status/1287880240530747394,RT @brittlestar: REASONS TO NOT WEAR A FACE MASK https://t.co/Ah75mzSF24,,
reasons,2020-07-28 08:28:51,WKTimWong,https://twitter.com/WKTimWong,https://twitter.com/i/web/status/1287877639613509632,"@UNSW @hollyseale suggests some people find wearing a mask during #COVID19Pandemic difficult/distressing. To avoid jumping to conclusions and reduce making inflammatory or inappropriate comments, we need to understand some of the reasons why. https://t.co/ezMYYSlBow",COVID19Pandemic,COVID19Pandemic
reasons,2020-07-28 08:24:55,syhrhxb,https://twitter.com/syhrhxb,https://twitter.com/i/web/status/1287876649191530496,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
reasons,2020-07-28 08:26:54,maaeelin,https://twitter.com/maaeelin,https://twitter.com/i/web/status/1287877147269328896,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
reasons,2020-07-28 08:49:16,aunisalehah,https://twitter.com/aunisalehah,https://twitter.com/i/web/status/1287882776180428801,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
wear,2020-07-28 08:32:19,erinlemonss,https://twitter.com/erinlemonss,https://twitter.com/i/web/status/1287878513354137600,RT @AlyciaTyre: Honestly wearing a mask let’s me feel ugly in peace while I’m out in public,,
wear,2020-07-28 08:34:44,vikyvass,https://twitter.com/vikyvass,https://twitter.com/i/web/status/1287879118994853889,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
wear,2020-07-28 08:04:12,xsydneyzx,https://twitter.com/xsydneyzx,https://twitter.com/i/web/status/1287871437034803200,RT @AlyciaTyre: Honestly wearing a mask let’s me feel ugly in peace while I’m out in public,,
wear,2020-07-28 08:21:15,KazRockchick,https://twitter.com/KazRockchick,https://twitter.com/i/web/status/1287875727166062593,You're just being asked 2 wear a protective mask! It's not like it's a suit of armour but the principle is the same: protection Be a Ned - mask up! https://t.co/lQSG0a4HW3,,
wear,2020-07-28 08:53:24,SylviaDeeDee,https://twitter.com/SylviaDeeDee,https://twitter.com/i/web/status/1287883815797456896,RT @Glasson52817813: Quite a selfless act not wearing a mask when you think about it. Who wants to be vilified for going shopping? The majo…,,
wear,2020-07-28 08:33:45,Nex_Violenta,https://twitter.com/Nex_Violenta,https://twitter.com/i/web/status/1287878870625001472,RT @Burnsie_SEO: For those who fight wearing a mask be grateful that no one you know has been infected...yet. #MaskUpWA https://t.co/008deH…,MaskUpWA,MaskUpWA
wear,2020-07-28 08:21:32,Mortlatch,https://twitter.com/Mortlatch,https://twitter.com/i/web/status/1287875796200091649,"@RUBESTYING @C_HAWK_CIARA When facts are put fourth, the left sees it as a threat If that's honestly what you hear when someone states facts, you should really think about discussion rather than screeching and yelling Actual survival rate is 99.72% The decision to wear a mask should be a personal choice",,
wear,2020-07-28 08:37:47,Mortlatch,https://twitter.com/Mortlatch,https://twitter.com/i/web/status/1287879886070149121,"@RUBESTYING I value every life, if that was in question. The fact that I personally don't want to wear a mask really doesn't effect anyone if their wearing one. If their not, 6 feet is always between us. Still doesn't change the fact that there is a 99%+ survival rate.",,
wear,2020-07-28 08:16:11,SamisWWE97,https://twitter.com/SamisWWE97,https://twitter.com/i/web/status/1287874452273807360,"Can’t wait to get my Edge face mask so I can stop wearing those disposable paper ones, hopefully it gets shipped soon!",,
wear,2020-07-28 08:26:24,melfiddes,https://twitter.com/melfiddes,https://twitter.com/i/web/status/1287877024065830918,RT @AlyciaTyre: Honestly wearing a mask let’s me feel ugly in peace while I’m out in public,,
mask,2020-07-28 08:32:19,erinlemonss,https://twitter.com/erinlemonss,https://twitter.com/i/web/status/1287878513354137600,RT @AlyciaTyre: Honestly wearing a mask let’s me feel ugly in peace while I’m out in public,,
mask,2020-07-28 08:34:44,vikyvass,https://twitter.com/vikyvass,https://twitter.com/i/web/status/1287879118994853889,RT @diorhea55: girls wear lipstick even during pandemic and have to wear mask is solid reasons that girls do it for themselves not for men…,,
mask,2020-07-28 08:04:12,xsydneyzx,https://twitter.com/xsydneyzx,https://twitter.com/i/web/status/1287871437034803200,RT @AlyciaTyre: Honestly wearing a mask let’s me feel ugly in peace while I’m out in public,,
mask,2020-07-28 08:21:15,KazRockchick,https://twitter.com/KazRockchick,https://twitter.com/i/web/status/1287875727166062593,You're just being asked 2 wear a protective mask! It's not like it's a suit of armour but the principle is the same: protection Be a Ned - mask up! https://t.co/lQSG0a4HW3,,
mask,2020-07-28 08:53:24,SylviaDeeDee,https://twitter.com/SylviaDeeDee,https://twitter.com/i/web/status/1287883815797456896,RT @Glasson52817813: Quite a selfless act not wearing a mask when you think about it. Who wants to be vilified for going shopping? The majo…,,
