keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
hero,2020-08-05 08:57:51,OhSoJoSwanson,https://twitter.com/OhSoJoSwanson,https://twitter.com/i/web/status/1290784041365409793,RT @AarikaSamone: This weekend I brought donuts to some of our selfless healthcare heroes and they just sent me these photos ☺️. Please wea…,,
hero,2020-08-11 07:12:55,WACapsuleKeeper,https://twitter.com/WACapsuleKeeper,https://twitter.com/i/web/status/1292931961619537920,RT @seattlestorm: Hi.  This is Sue. Sue is a SUEperhero. SUEperheroes wear masks.  Be like Sue.  @S10Bird  @Swedish https://t.co/qcXquwC3TA,,
hero,2020-08-11 06:17:18,JaneGPhoto,https://twitter.com/JaneGPhoto,https://twitter.com/i/web/status/1292917963893268482,RT @seattlestorm: 😷 Real Heroes Wear Masks! 😷  @KCPubHealth @S10Bird #MaskUpWA https://t.co/s1817jYiEu,MaskUpWA,MaskUpWA
hero,2020-08-11 08:01:31,WesHarris117,https://twitter.com/WesHarris117,https://twitter.com/i/web/status/1292944192163856385,RT @seattlestorm: Hi.  This is Sue. Sue is a SUEperhero. SUEperheroes wear masks.  Be like Sue.  @S10Bird  @Swedish https://t.co/qcXquwC3TA,,
hero,2020-08-11 06:08:33,ohnoitshannah,https://twitter.com/ohnoitshannah,https://twitter.com/i/web/status/1292915761942376448,RT @seattlestorm: Hi.  This is Sue. Sue is a SUEperhero. SUEperheroes wear masks.  Be like Sue.  @S10Bird  @Swedish https://t.co/qcXquwC3TA,,
hero,2020-08-11 08:36:39,HotRodPOM,https://twitter.com/HotRodPOM,https://twitter.com/i/web/status/1292953031185543168,RT @seattlestorm: 😷 Real Heroes Wear Masks! 😷  @KCPubHealth @S10Bird #MaskUpWA https://t.co/s1817jYiEu,MaskUpWA,MaskUpWA
upgrade,2020-08-06 08:44:15,TeamvanRahan,https://twitter.com/TeamvanRahan,https://twitter.com/i/web/status/1291143004892405760,"OPEN HOUSE Sunday 2-4PM  14 Station Drive in Millbrook  Is 4 bedrooms, 4 bathroom executive home with over $100,000 in builder upgrades.  Visit https://t.co/NZ3nlZAI4d for photos, floor plans, and a virtual tour.   Please wear a mask and follow all Covid-19 safety protocols. https://t.co/5wMYs9Acpo",,
upgrade,2020-08-07 08:35:12,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291503115393331201,@JimGriffOne @OzraeliAvi It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
upgrade,2020-08-07 08:37:47,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291503765669855232,@kiwipatriot1 @OzraeliAvi It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
upgrade,2020-08-07 08:39:11,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291504119262269440,@slavayachnin @OzraeliAvi It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
upgrade,2020-08-07 08:39:29,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291504192591290368,@freechina15 @OzraeliAvi It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
upgrade,2020-08-07 08:51:42,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291507269054562305,@OzraeliAvi It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
upgrade,2020-08-07 08:53:46,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291507789458583552,@OzraeliAvi It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
upgrade,2020-08-07 08:55:26,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291508207878193153,@RomanaVolny It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
