keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
recorded,2020-09-16 08:57:25,judeaa,https://twitter.com/judeaa,https://twitter.com/i/web/status/1306004223801176065,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
recorded,2020-09-16 06:41:18,SwanWhisperr,https://twitter.com/SwanWhisperr,https://twitter.com/i/web/status/1305969965212880898,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
recorded,2020-09-16 07:52:00,NamidTheHung,https://twitter.com/NamidTheHung,https://twitter.com/i/web/status/1305987759220293632,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
recorded,2020-09-16 06:56:18,BernisforCanada,https://twitter.com/BernisforCanada,https://twitter.com/i/web/status/1305973739696189440,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
recorded,2020-09-22 07:05:51,beermanski,https://twitter.com/beermanski,https://twitter.com/i/web/status/1308150470590914560,RT @Stop_Trump20: This video of my baby girl riding her skateboard was recorded about 2 weeks ago. She was a very happy and healthy 12 year…,,
cameo,2020-09-16 08:24:40,TTaivs,https://twitter.com/TTaivs,https://twitter.com/i/web/status/1305995980165185536,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-18 04:40:20,Astronotter26,https://twitter.com/Astronotter26,https://twitter.com/i/web/status/1306664301906685954,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-16 06:38:51,cork_dork,https://twitter.com/cork_dork,https://twitter.com/i/web/status/1305969351107833856,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-16 08:05:20,jeremytm,https://twitter.com/jeremytm,https://twitter.com/i/web/status/1305991113161895936,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-16 08:33:12,Hernandez_A,https://twitter.com/Hernandez_A,https://twitter.com/i/web/status/1305998125937700864,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-18 03:42:47,msdenise010,https://twitter.com/msdenise010,https://twitter.com/i/web/status/1306649817008017410,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-16 06:17:09,sculls_6,https://twitter.com/sculls_6,https://twitter.com/i/web/status/1305963888328896512,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-16 06:57:51,Ben10_Rawr,https://twitter.com/Ben10_Rawr,https://twitter.com/i/web/status/1305974131603644416,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-16 08:39:05,victoria_dean22,https://twitter.com/victoria_dean22,https://twitter.com/i/web/status/1305999606082228224,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
cameo,2020-09-19 07:29:22,Rikitsu1,https://twitter.com/Rikitsu1,https://twitter.com/i/web/status/1307069226839146502,RT @firstwefeast: &amp; now an important announcement from #HotOnes’ friend Paul Rudd! WEAR A MASK &amp; watch until the end for a special cameo. W…,HotOnes,HotOnes
californians,2020-09-22 08:12:23,rhapsodynbloom,https://twitter.com/rhapsodynbloom,https://twitter.com/i/web/status/1308167214370086915,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:21:16,V_R_G_,https://twitter.com/V_R_G_,https://twitter.com/i/web/status/1308169452245020672,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:47:14,victori26603191,https://twitter.com/victori26603191,https://twitter.com/i/web/status/1308175984990908417,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:24:54,steveu710,https://twitter.com/steveu710,https://twitter.com/i/web/status/1308170365827383296,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:12:35,lummoxacillin,https://twitter.com/lummoxacillin,https://twitter.com/i/web/status/1308167265850814464,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:14:07,GougeRon,https://twitter.com/GougeRon,https://twitter.com/i/web/status/1308167650627919872,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:10:10,Scout2462,https://twitter.com/Scout2462,https://twitter.com/i/web/status/1308166657064402944,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:14:40,TheBigShip,https://twitter.com/TheBigShip,https://twitter.com/i/web/status/1308167790650560515,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:29:11,baltree,https://twitter.com/baltree,https://twitter.com/i/web/status/1308171445822877696,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
californians,2020-09-22 08:10:11,sunflowerinsea,https://twitter.com/sunflowerinsea,https://twitter.com/i/web/status/1308166661334118400,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
vigilant,2020-09-22 08:12:23,rhapsodynbloom,https://twitter.com/rhapsodynbloom,https://twitter.com/i/web/status/1308167214370086915,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
vigilant,2020-09-22 08:21:16,V_R_G_,https://twitter.com/V_R_G_,https://twitter.com/i/web/status/1308169452245020672,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
vigilant,2020-09-22 08:47:14,victori26603191,https://twitter.com/victori26603191,https://twitter.com/i/web/status/1308175984990908417,"RT @SenKamalaHarris: Coronavirus, wildfires, and earthquakes. Californians have endured so much in recent weeks but we must stay vigilant a…",,
